Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
493485,21589,SWALLOW GIANT TUBE MATCHES,2,2010-01-04 14:48:00,2.55,,United Kingdom
C493488,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,-24,2010-01-04 14:50:00,0.42,,United Kingdom
493487,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,2010-01-04 14:50:00,0.42,,United Kingdom
493494,21231,,-84,2010-01-04 14:56:00,0.0,,United Kingdom
493508,20887,,9,2010-01-04 15:08:00,0.0,,United Kingdom
493510,40046C,,7,2010-01-04 15:08:00,0.0,,United Kingdom
493509,21558,,7,2010-01-04 15:08:00,0.0,,United Kingdom
493513,47009,,3,2010-01-04 15:09:00,0.0,,United Kingdom
493511,84753A,,89,2010-01-04 15:09:00,0.0,,United Kingdom
493512,37509,,3,2010-01-04 15:09:00,0.0,,United Kingdom
493514,20911,,2,2010-01-04 15:09:00,0.0,,United Kingdom
493516,35990,,2,2010-01-04 15:11:00,0.0,,United Kingdom
493517,84029D,,2,2010-01-04 15:11:00,0.0,,United Kingdom
493515,20940,,2,2010-01-04 15:11:00,0.0,,United Kingdom
493518,84671A,,2,2010-01-04 15:12:00,0.0,,United Kingdom
493519,90004A,,2,2010-01-04 15:12:00,0.0,,United Kingdom
493521,20870,,1,2010-01-04 15:12:00,0.0,,United Kingdom
